Participant ID,Video Name,Timestamp,X,Y,Width,Height
Participant01,Video01,20240718_152425618521,839,568,71,71
Participant01,Video01,20240718_152425618575,1030,559,78,78
Participant01,Video01,20240718_152425815866,1040,567,62,62
Participant01,Video01,20240718_152425815903,845,574,56,56
Participant01,Video01,20240718_152425998617,1030,567,71,71
Participant01,Video01,20240718_152425998649,835,577,62,62
Participant01,Video01,20240718_152425998658,874,578,62,62
Participant01,Video01,20240718_152426197898,1000,545,78,78
Participant01,Video01,20240718_152426197927,800,576,59,59
Participant01,Video01,20240718_152426383697,902,527,89,89
Participant01,Video01,20240718_152428099507,971,528,71,71
Participant01,Video01,20240718_152428099542,781,555,54,54
Participant01,Video01,20240718_152428283079,1016,538,65,65
Participant01,Video01,20240718_152428283107,822,544,59,59
Participant01,Video01,20240718_152428459392,834,541,49,49
Participant01,Video01,20240718_152428465341,838,538,59,59
Participant01,Video01,20240718_152428465361,1037,558,44,44
Participant01,Video01,20240718_152428465370,1038,543,61,60
Participant01,Video01,20240718_152428662046,859,533,65,65
Participant01,Video01,20240718_152428853154,858,530,71,71
Participant01,Video01,20240718_152428853193,1059,563,47,47
Participant01,Video01,20240718_152429049601,879,527,73,73
Participant01,Video01,20240718_152429250543,913,517,83,83
Participant01,Video01,20240718_152429417965,960,522,75,75
Participant01,Video01,20240718_152429418003,1022,554,46,46
Participant01,Video01,20240718_152430584197,991,519,79,79
Participant01,Video01,20240718_152430747676,1022,527,77,77
Participant01,Video01,20240718_152430949081,1115,546,69,69
Participant01,Video01,20240718_152431113446,1387,651,51,51
Participant01,Video01,20240718_152431113476,1329,644,63,63
Participant01,Video01,20240718_152433324614,1428,682,61,61
Participant01,Video01,20240718_152433324646,1631,640,91,91
Participant01,Video01,20240718_152433525364,1614,664,97,97
Participant01,Video01,20240718_152433525392,1408,703,72,72
Participant01,Video01,20240718_152433726357,1604,663,101,101
Participant01,Video01,20240718_152433726390,1403,705,71,71
Participant01,Video01,20240718_152433924852,1399,704,71,71
Participant01,Video01,20240718_152433924884,1598,662,103,103
Participant01,Video01,20240718_152434125086,1399,704,73,73
Participant01,Video01,20240718_152434125117,1596,662,103,103
Participant01,Video01,20240718_152434322409,1397,703,74,74
Participant01,Video01,20240718_152434322544,1597,664,101,101
Participant01,Video01,20240718_152434556352,1595,665,98,98
Participant01,Video01,20240718_152434556389,1397,707,67,67
Participant01,Video01,20240718_152434723316,1599,663,93,93
Participant01,Video01,20240718_152434723350,1395,707,65,65
Participant01,Video01,20240718_152434891887,1567,647,98,98
Participant01,Video01,20240718_152434891916,1371,694,68,68
Participant01,Video01,20240718_152435057506,1519,633,93,93
Participant01,Video01,20240718_152435057539,1328,682,59,59
Participant01,Video01,20240718_152435224145,1449,617,89,89
Participant01,Video01,20240718_152435224181,1260,665,56,56
Participant01,Video01,20240718_152435421177,1358,600,87,87
Participant01,Video01,20240718_152435421217,1171,647,54,54
Participant01,Video01,20240718_152435593066,1282,593,85,85
Participant01,Video01,20240718_152435593095,1095,632,58,58
Participant01,Video01,20240718_152435783313,1017,627,54,54
Participant01,Video01,20240718_152435783346,1201,587,86,86
Participant01,Video01,20240718_152435956507,1143,585,82,82
Participant01,Video01,20240718_152435956545,959,619,58,58
Participant01,Video01,20240718_152436155072,899,610,63,63
Participant01,Video01,20240718_152436155115,1087,586,80,80
Participant01,Video01,20240718_152436337239,1058,593,75,75
Participant01,Video01,20240718_152436337268,866,608,65,65
Participant01,Video01,20240718_152436524669,847,607,64,64
Participant01,Video01,20240718_152436524722,1037,595,73,73
Participant01,Video01,20240718_152436736333,1023,592,78,78
Participant01,Video01,20240718_152436736364,831,606,68,68
Participant01,Video01,20240718_152436937078,1022,595,75,75
Participant01,Video01,20240718_152436937114,829,601,72,72
Participant01,Video01,20240718_152437142562,1028,593,75,75
Participant01,Video01,20240718_152437142591,834,604,68,68
Participant01,Video01,20240718_152437337800,1033,587,78,78
Participant01,Video01,20240718_152437337841,834,596,72,72
Participant01,Video01,20240718_152437337851,884,616,50,50
Participant01,Video01,20240718_152437540566,1040,587,80,80
Participant01,Video01,20240718_152437540596,838,593,78,78
Participant01,Video01,20240718_152437741043,1044,585,80,80
Participant01,Video01,20240718_152437741075,844,592,77,77
Participant01,Video01,20240718_152437942820,1044,584,83,83
Participant01,Video01,20240718_152437942853,851,597,73,73
Participant01,Video01,20240718_152438126861,851,597,73,73
Participant01,Video01,20240718_152438126893,1046,585,81,81
Participant01,Video01,20240718_152438339316,1046,587,80,80
Participant01,Video01,20240718_152438339346,849,598,73,73
Participant01,Video01,20240718_152438541092,1045,587,81,81
Participant01,Video01,20240718_152438541121,850,599,72,72
Participant01,Video01,20240718_152438740149,1046,587,81,81
Participant01,Video01,20240718_152438740179,851,600,72,72
Participant01,Video01,20240718_152438940558,1050,586,82,82
Participant01,Video01,20240718_152438940589,855,598,73,73
Participant01,Video01,20240718_152439126551,1051,588,81,81
Participant01,Video01,20240718_152439126600,855,600,72,72
Participant01,Video01,20240718_152439325426,1053,581,85,85
Participant01,Video01,20240718_152439325469,854,593,76,76
Participant01,Video01,20240718_152439540155,1052,593,74,74
Participant01,Video01,20240718_152439540185,860,604,63,63
Participant01,Video01,20240718_152439738095,1029,620,46,46
Participant01,Video01,20240718_152439738123,1045,607,66,66
Participant01,Video01,20240718_152439738132,1089,614,58,58
Participant01,Video01,20240718_152439738141,836,611,68,68
Participant01,Video01,20240718_152440001662,1035,628,58,58
Participant01,Video01,20240718_152440001710,814,614,74,74
Participant01,Video01,20240718_152440209595,1009,651,65,65
Participant01,Video01,20240718_152440209630,781,631,81,81
Participant01,Video01,20240718_152440417468,968,639,75,75
Participant01,Video01,20240718_152440417537,753,633,81,81
Participant01,Video01,20240718_152440417549,1012,640,70,70
Participant01,Video01,20240718_152440608387,941,653,56,56
Participant01,Video01,20240718_152440608431,755,654,66,66
Participant01,Video01,20240718_152440608441,958,647,68,68
Participant01,Video01,20240718_152440811256,956,659,49,49
Participant01,Video01,20240718_152440811292,966,650,69,69
Participant01,Video01,20240718_152440811301,735,661,63,63
Participant01,Video01,20240718_152440811310,759,652,74,74
Participant01,Video01,20240718_152441004426,968,670,45,45
Participant01,Video01,20240718_152441004459,987,662,66,66
Participant01,Video01,20240718_152441004470,752,663,70,70
Participant01,Video01,20240718_152441205425,971,689,50,50
Participant01,Video01,20240718_152441404246,1015,703,51,51
Participant01,Video01,20240718_152441404278,968,694,59,59
Participant01,Video01,20240718_152441602465,1011,709,48,48
Participant01,Video01,20240718_152441602497,970,697,62,62
Participant01,Video01,20240718_152441808918,968,693,61,61
Participant01,Video01,20240718_152442002261,988,700,40,40
Participant01,Video01,20240718_152442002291,1010,699,52,52
Participant01,Video01,20240718_152442203837,983,693,55,55
Participant01,Video01,20240718_152442406013,981,670,74,74
