Participant ID,Video Name,Timestamp,X,Y,Width,Height
Participant01,Video01,20240718_141246029917,1000,611,98,98
Participant01,Video01,20240718_141246029935,1075,657,50,50
Participant01,Video01,20240718_141246029944,1188,648,74,74
Participant01,Video01,20240718_141246125842,1009,616,90,90
Participant01,Video01,20240718_141246125865,1082,657,49,49
Participant01,Video01,20240718_141246125874,1204,652,67,67
Participant01,Video01,20240718_141246230110,1017,614,96,96
Participant01,Video01,20240718_141246230131,1100,663,47,47
Participant01,Video01,20240718_141246230140,1211,655,73,73
Participant01,Video01,20240718_141246322962,1035,606,107,107
Participant01,Video01,20240718_141246322984,1225,658,72,72
Participant01,Video01,20240718_141246426834,1067,604,103,103
Participant01,Video01,20240718_141246524377,1100,601,110,110
Participant01,Video01,20240718_141246524401,1302,679,54,54
Participant01,Video01,20240718_141246626452,1139,599,117,117
Participant01,Video01,20240718_141246721585,1183,596,125,125
Participant01,Video01,20240718_141246822480,1240,603,120,120
Participant01,Video01,20240718_141246917939,1292,606,122,122
Participant01,Video01,20240718_141247023706,1333,609,121,121
Participant01,Video01,20240718_141247116999,1370,612,123,123
Participant01,Video01,20240718_141247212150,1404,625,109,109
Participant01,Video01,20240718_141247329233,1420,631,104,104
Participant01,Video01,20240718_141247329253,1495,696,51,51
Participant01,Video01,20240718_141247329262,1180,648,57,57
Participant01,Video01,20240718_141247424933,1501,702,43,43
Participant01,Video01,20240718_141247424960,1186,652,52,52
Participant01,Video01,20240718_141247424970,1428,641,92,92
Participant01,Video01,20240718_141247514238,1530,491,46,46
Participant01,Video01,20240718_141247627721,1415,643,87,87
Participant01,Video01,20240718_141247627750,1479,697,52,52
Participant01,Video01,20240718_141247721127,1400,636,101,101
Participant01,Video01,20240718_141247721149,1460,679,74,74
Participant01,Video01,20240718_141247721157,1166,649,58,58
Participant01,Video01,20240718_141247822453,1390,634,104,104
Participant01,Video01,20240718_141248426599,1167,584,111,111
Participant01,Video01,20240718_141248522502,1100,583,96,96
Participant01,Video01,20240718_141248625313,1031,593,74,74
Participant01,Video01,20240718_141248722895,963,607,65,65
Participant01,Video01,20240718_141248722916,1167,581,84,84
Participant01,Video01,20240718_141248918186,934,736,38,38
Participant01,Video01,20240718_141250226763,899,567,52,52
Participant01,Video01,20240718_141250226803,776,683,42,42
Participant01,Video01,20240718_141250226814,932,597,107,107
Participant01,Video01,20240718_141250327428,805,680,54,54
Participant01,Video01,20240718_141250327460,977,616,103,103
Participant01,Video01,20240718_141250327471,767,660,76,76
Participant01,Video01,20240718_141250327479,1036,638,66,66
Participant01,Video01,20240718_141250427720,789,657,85,85
Participant01,Video01,20240718_141250427744,1010,636,99,99
Participant01,Video01,20240718_141250525111,810,669,82,82
Participant01,Video01,20240718_141250525142,1034,650,96,96
Participant01,Video01,20240718_141250626512,1037,657,97,97
Participant01,Video01,20240718_141250626535,814,676,85,85
Participant01,Video01,20240718_141250726440,1039,659,95,95
Participant01,Video01,20240718_141250726472,811,676,84,84
Participant01,Video01,20240718_141250827978,812,677,84,84
Participant01,Video01,20240718_141250828008,1038,657,99,99
Participant01,Video01,20240718_141250928998,812,674,87,87
Participant01,Video01,20240718_141250929023,1034,655,98,98
Participant01,Video01,20240718_141251028731,1035,656,97,97
Participant01,Video01,20240718_141251028766,817,680,79,79
Participant01,Video01,20240718_141251132874,1031,651,105,105
Participant01,Video01,20240718_141251132899,811,673,91,91
Participant01,Video01,20240718_141251231377,806,668,94,94
Participant01,Video01,20240718_141251231402,1030,653,102,102
Participant01,Video01,20240718_141251326252,1030,653,102,102
Participant01,Video01,20240718_141251326278,811,675,86,86
Participant01,Video01,20240718_141251427868,814,677,85,85
Participant01,Video01,20240718_141251427891,1028,650,105,105
Participant01,Video01,20240718_141251527741,1034,655,97,97
Participant01,Video01,20240718_141251527768,812,673,88,88
Participant01,Video01,20240718_141251628706,1035,653,99,99
Participant01,Video01,20240718_141251628730,814,673,88,88
Participant01,Video01,20240718_141251628740,1005,676,85,85
Participant01,Video01,20240718_141251727732,1041,662,91,91
Participant01,Video01,20240718_141251727753,821,686,75,75
Participant01,Video01,20240718_141251827803,1039,673,95,95
Participant01,Video01,20240718_141251827835,823,693,84,84
Participant01,Video01,20240718_141251929800,822,691,87,87
Participant01,Video01,20240718_141251929833,1039,672,98,98
Participant01,Video01,20240718_141252030044,1040,673,96,96
Participant01,Video01,20240718_141252030073,825,698,80,80
Participant01,Video01,20240718_141252130787,823,690,85,85
Participant01,Video01,20240718_141252130810,1042,671,98,98
Participant01,Video01,20240718_141252228108,1057,673,87,87
Participant01,Video01,20240718_141252330302,825,687,76,76
Participant01,Video01,20240718_141252330326,1054,666,90,90
Participant01,Video01,20240718_141252429900,1053,667,87,87
Participant01,Video01,20240718_141252429926,818,680,83,83
Participant01,Video01,20240718_141252526436,822,679,80,80
Participant01,Video01,20240718_141252526459,1047,654,99,99
Participant01,Video01,20240718_141252629678,820,675,85,85
Participant01,Video01,20240718_141252629702,1042,650,104,104
Participant01,Video01,20240718_141252731901,824,676,83,83
Participant01,Video01,20240718_141252731930,1037,647,109,109
Participant01,Video01,20240718_141252835307,822,672,80,80
Participant01,Video01,20240718_141252835332,1031,633,118,118
Participant01,Video01,20240718_141252929164,824,674,73,73
Participant01,Video01,20240718_141252929196,1034,633,113,113
Participant01,Video01,20240718_141253030021,821,672,77,77
Participant01,Video01,20240718_141253030048,1030,633,115,115
Participant01,Video01,20240718_141253129326,1035,645,106,106
Participant01,Video01,20240718_141253129354,823,671,86,86
Participant01,Video01,20240718_141253232045,821,671,86,86
Participant01,Video01,20240718_141253232074,1038,644,107,107
Participant01,Video01,20240718_141253329969,820,671,86,86
Participant01,Video01,20240718_141253329998,1039,649,102,102
Participant01,Video01,20240718_141253423226,820,669,90,90
Participant01,Video01,20240718_141253423253,1037,646,106,106
Participant01,Video01,20240718_141253530572,817,671,88,88
Participant01,Video01,20240718_141253530599,1035,645,109,109
Participant01,Video01,20240718_141253627413,1038,647,104,104
Participant01,Video01,20240718_141253627439,818,675,84,84
Participant01,Video01,20240718_141253733457,818,674,85,85
Participant01,Video01,20240718_141253733481,1037,648,103,103
Participant01,Video01,20240718_141253828424,814,674,82,82
Participant01,Video01,20240718_141253828453,1040,649,100,100
Participant01,Video01,20240718_141253930028,1037,655,95,95
Participant01,Video01,20240718_141253930051,822,679,78,78
Participant01,Video01,20240718_141254030404,877,715,49,49
Participant01,Video01,20240718_141254030433,1012,694,66,66
Participant01,Video01,20240718_141254128722,817,680,78,78
Participant01,Video01,20240718_141254128743,1044,654,98,98
Participant01,Video01,20240718_141254233448,812,673,84,84
Participant01,Video01,20240718_141254233476,1036,647,103,103
Participant01,Video01,20240718_141254328454,812,673,86,86
Participant01,Video01,20240718_141254328475,1036,647,106,106
Participant01,Video01,20240718_141254429613,815,675,82,82
Participant01,Video01,20240718_141254429640,1037,649,102,102
Participant01,Video01,20240718_141254528834,817,677,79,79
Participant01,Video01,20240718_141254528857,1038,648,102,102
Participant01,Video01,20240718_141254633389,825,690,69,69
Participant01,Video01,20240718_141254633416,1034,662,96,96
Participant01,Video01,20240718_141254633424,1107,686,50,50
Participant01,Video01,20240718_141254826905,816,678,80,80
Participant01,Video01,20240718_141254826928,1039,653,100,100
Participant01,Video01,20240718_141254930731,1036,650,101,101
Participant01,Video01,20240718_141254930756,817,676,82,82
Participant01,Video01,20240718_141255027462,1035,650,99,99
Participant01,Video01,20240718_141255027493,815,676,82,82
Participant01,Video01,20240718_141255126529,816,677,79,79
Participant01,Video01,20240718_141255126553,1035,650,99,99
Participant01,Video01,20240718_141255231936,815,674,83,83
Participant01,Video01,20240718_141255231967,1031,647,106,106
Participant01,Video01,20240718_141255329424,814,674,84,84
Participant01,Video01,20240718_141255329453,1029,644,108,108
Participant01,Video01,20240718_141255433787,1014,697,61,61
Participant01,Video01,20240718_141255433815,875,709,53,53
Participant01,Video01,20240718_141255525603,1032,651,105,105
Participant01,Video01,20240718_141255525635,808,680,82,82
Participant01,Video01,20240718_141255630606,815,680,78,78
Participant01,Video01,20240718_141255630631,1029,648,105,105
Participant01,Video01,20240718_141255736010,812,678,81,81
